Property_ID,Customer_ID,Project_Name,Property_Type,BHK,City,Locality,Pincode,Latitude,Longitude,Area_sqft,Floor,Total_Floors,Price_per_sqft,Listed_Price,Discount_Pct,Final_Price,Booking_Date,Possession_Date,Customer_Age,Annual_Income,Family_Size,Occupation,Lead_Source,Campaign,Website_Visits,Calls,Site_Visits,Loan_Required,Loan_Amount,Interest_Rate,Loan_Tenure_Years,Amenities,Parking,Furnishing,Facing,Payment_Mode,Sales_Status,Days_to_Sale
SRP100903,CUST100903,Srijan Greenview,Apartment,4 BHK,Kolkata,Behala,700033,22.465728,88.285333,1775,16,17,4378,7770950,5.47,7345879,1/5/2024,2/10/2026,26,96900,3,Private Employee,Broker,Summer Sale,6,3,3,Yes,5814000,8.75,30,Gym,No,Semi-Furnished,South,Mixed,Sold,120
SRP100904,CUST100904,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Howrah,700052,22.622457,88.28257,666,12,13,6547,4360302,0.07,4357250,9/13/2024,2/20/2026,41,82800,4,Doctor,Referral,Summer Sale,9,2,1,Yes,2905526,9.44,25,Basic,Yes,Fully Furnished,South-East,Mixed,Available,
SRP100905,CUST100905,Srijan Prime,Apartment,2 BHK,Kolkata,New Town,700052,22.748313,88.380884,845,15,20,6850,5788250,8.29,5308404,12/9/2023,1/5/2026,32,81300,1,Engineer,Broker,Festive Offer,7,3,1,No,0,0,0,"Gym,Clubhouse",Yes,Semi-Furnished,South-East,Home Loan,Available,
SRP100906,CUST100906,Srijan Enclave,Apartment,5 BHK,Kolkata,Behala,700107,22.636218,88.290345,966,30,30,6673,6446118,2.4,6291411,12/22/2024,11/30/2025,26,102700,4,Other,Google Ads,Monsoon Offer,10,1,1,Yes,3909360,9.83,25,Clubhouse,No,Semi-Furnished,South-East,Home Loan,Available,
SRP100907,CUST100907,Srijan Greenview,Apartment,1 BHK,Kolkata,Barasat,700102,22.460213,88.508998,695,24,24,6013,4179035,5.13,3964651,8/20/2023,12/3/2023,21,31500,5,Other,Website,Festive Offer,10,7,1,Yes,1808575,8.66,25,Basic,Yes,Unfurnished,West,Home Loan,Sold,13
SRP100908,CUST100908,Srijan Courtyard,Villa,4 BHK,Kolkata,Garia,700102,22.743704,88.309964,872,28,28,7254,6325488,7.09,5877011,1/26/2025,12/18/2025,21,72200,5,Doctor,Instagram,Referral Drive,6,4,1,Yes,2736003,8.24,20,Swimming Pool,No,Fully Furnished,South-East,Home Loan,Sold,59
SRP100909,CUST100909,Srijan Courtyard,Apartment,1 BHK,Kolkata,EM Bypass,700102,22.578386,88.480176,942,25,25,8997,8475174,2.61,8253972,1/7/2025,4/17/2025,32,109700,1,Self Employed,Facebook,Referral Drive,4,3,1,Yes,6582000,9.29,15,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,South,Mixed,Sold,30
SRP100910,CUST100910,Srijan Realty Heights,Apartment,5 BHK,Kolkata,Ballygunge,700052,22.467012,88.42037,1901,28,28,7679,14597779,3.1,14145248,5/26/2023,7/14/2024,30,54200,2,IT Professional,Walk-in,Referral Drive,8,7,0,No,0,0,0,Park,No,Unfurnished,South,Self Funded,Sold,53
SRP100911,CUST100911,Srijan Prime,Penthouse,2 BHK,Kolkata,Tollygunge,700019,22.738458,88.267473,1101,24,24,6328,6967128,2.81,6771352,10/6/2025,5/21/2026,35,163300,4,Government Employee,Walk-in,Summer Sale,8,0,1,Yes,5126815,8.61,10,"Gym,Pool",Yes,Unfurnished,South-East,Self Funded,Available,
SRP100912,CUST100912,Srijan Harmony,Apartment,2 BHK,Kolkata,Garia,700107,22.533281,88.276211,1363,5,13,6936,9453768,1.53,9309125,6/7/2022,4/2/2023,39,109600,3,Engineer,Referral,Premium Launch,8,5,0,No,0,0,0,Swimming Pool,Yes,Fully Furnished,South-East,Self Funded,Sold,56
SRP100913,CUST100913,Srijan Prime,Villa,4 BHK,Kolkata,Dum Dum,700033,22.635322,88.458773,825,3,20,4745,3914625,0.49,3895443,7/11/2024,11/2/2024,40,32400,4,Private Employee,Facebook,Monsoon Offer,8,2,0,Yes,1944000,8.44,20,"Gym,Clubhouse",Yes,Semi-Furnished,South,Home Loan,Available,
SRP100914,CUST100914,Srijan Enclave,Apartment,3 BHK,Kolkata,Salt Lake,700064,22.708505,88.415481,864,11,24,8795,7598880,4.7,7241733,12/22/2025,6/16/2027,37,92200,3,Government Employee,Referral,Referral Drive,8,4,0,Yes,4072021,8.61,30,Park,Yes,Unfurnished,South-East,Self Funded,Negotiation,
SRP100915,CUST100915,Srijan Urban Vista,Apartment,5 BHK,Kolkata,Salt Lake,700019,22.623885,88.450554,1138,10,33,8072,9185936,0,9185936,8/12/2025,4/24/2026,49,45300,2,Teacher,Google Ads,Monsoon Offer,10,2,2,Yes,2718000,8.72,20,Basic,Yes,Semi-Furnished,East,Home Loan,Negotiation,
SRP100916,CUST100916,Srijan Courtyard,Apartment,2 BHK,Kolkata,Howrah,700107,22.47999,88.485515,1156,10,19,7052,8152112,3.58,7860266,12/12/2024,5/19/2025,26,37300,6,Other,Email Campaign,New Year Campaign,8,3,1,Yes,2238000,8.69,30,Swimming Pool,No,Semi-Furnished,West,Home Loan,Available,
SRP100917,CUST100917,Srijan Urban Vista,Plot,3 BHK,Kolkata,Ballygunge,700124,22.727473,88.367763,1071,23,27,7604,8143884,7.96,7495631,8/29/2024,10/16/2025,33,66200,6,Doctor,Referral,Summer Sale,9,3,1,Yes,3749330,8.14,20,Clubhouse,Yes,Fully Furnished,West,Mixed,Negotiation,
SRP100918,CUST100918,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Rajarhat,711101,22.558791,88.287898,1891,7,25,6451,12198841,4.29,11675511,4/23/2023,2/14/2024,37,66600,5,Other,Google Ads,Referral Drive,5,2,3,Yes,3996000,8.36,20,"Gym,Pool",No,Semi-Furnished,West,Mixed,Available,
SRP100919,CUST100919,Srijan Urban Vista,Apartment,3 BHK,Kolkata,Barasat,711101,22.671457,88.312144,1407,15,26,3822,5377554,6.05,5052212,3/5/2024,6/20/2025,29,106200,2,Private Employee,Broker,Digital Awareness,12,1,2,No,0,0,0,"Pool,Park",No,Semi-Furnished,North,Mixed,Sold,22
SRP100920,CUST100920,Srijan Courtyard,Penthouse,4 BHK,Kolkata,Dum Dum,700084,22.711194,88.38305,1666,30,30,5738,9559508,1.07,9457221,4/2/2025,6/18/2027,30,58900,2,Private Employee,Broker,Monsoon Offer,7,2,2,No,0,0,0,Swimming Pool,Yes,Fully Furnished,East,Self Funded,Available,
SRP100921,CUST100921,Srijan Meadows,Apartment,2 BHK,Kolkata,Tollygunge,700084,22.645743,88.327829,840,27,27,5575,4683000,5.05,4446508,1/2/2023,7/3/2024,32,59300,3,Doctor,Walk-in,Festive Offer,4,2,2,Yes,3529243,8.33,20,Park,Yes,Semi-Furnished,South-East,Home Loan,Available,
SRP100922,CUST100922,Srijan Gardenia,Apartment,4 BHK,Kolkata,Salt Lake,700084,22.476706,88.26459,832,19,19,8530,7096960,4.9,6749209,3/20/2023,7/7/2023,40,68000,2,Other,Facebook,Premium Launch,8,3,1,Yes,3665358,7.2,15,Swimming Pool,Yes,Unfurnished,North,Home Loan,Available,
SRP100923,CUST100923,Srijan Enclave,Apartment,1 BHK,Kolkata,Ballygunge,700124,22.674301,88.345449,1727,16,16,10790,18634330,0.22,18593334,7/19/2024,2/15/2026,21,115500,4,Engineer,Broker,Festive Offer,8,2,1,No,0,0,0,Swimming Pool,Yes,Semi-Furnished,North-East,Mixed,Sold,77
SRP100924,CUST100924,Srijan Meadows,Apartment,2 BHK,Kolkata,Garia,700091,22.468398,88.475432,450,1,7,4390,1975500,6.52,1846697,5/27/2023,8/31/2024,45,67300,3,Other,Google Ads,Digital Awareness,11,3,1,Yes,1178709,7.2,20,Clubhouse,No,Semi-Furnished,West,Home Loan,Sold,58
SRP100925,CUST100925,Srijan Enclave,Apartment,2 BHK,Kolkata,EM Bypass,700052,22.656847,88.424453,1280,5,9,6022,7708160,11.68,6807847,10/6/2023,2/9/2026,37,79200,4,Government Employee,Walk-in,Monsoon Offer,8,2,1,Yes,4023969,9.35,20,"Gym,Pool,Clubhouse",No,Semi-Furnished,South,Home Loan,Sold,69
SRP100926,CUST100926,Srijan Greenview,Plot,4 BHK,Kolkata,Behala,700052,22.561945,88.519475,1833,5,26,5265,9650745,4.44,9222252,5/8/2024,7/6/2026,21,92300,5,Other,Walk-in,Festive Offer,9,0,2,Yes,5538000,9.15,20,"Gym,Pool,Clubhouse",No,Semi-Furnished,North,Self Funded,Sold,57
SRP100927,CUST100927,Srijan Prime,Plot,3 BHK,Kolkata,Tollygunge,700084,22.725107,88.440672,764,12,12,6169,4713116,4.28,4511395,7/27/2022,11/22/2024,52,64800,3,Self Employed,Facebook,Premium Launch,7,2,2,Yes,2543170,8.66,20,"Gym,Clubhouse",Yes,Semi-Furnished,South-East,Mixed,Sold,85
SRP100928,CUST100928,Srijan Prime,Apartment,3 BHK,Kolkata,Garia,700102,22.580965,88.254912,1821,2,5,4911,8942931,8.14,8214976,7/13/2024,8/10/2025,41,127100,3,IT Professional,Instagram,Premium Launch,10,2,0,Yes,4071314,7.91,20,Clubhouse,Yes,Semi-Furnished,East,Mixed,Available,
SRP100929,CUST100929,Srijan Residency,Apartment,2 BHK,Kolkata,Ballygunge,711101,22.732382,88.263596,1830,19,19,8953,16383990,5.67,15455018,10/21/2022,3/24/2024,35,101700,4,IT Professional,Walk-in,Referral Drive,15,1,1,Yes,6102000,8.39,15,"Pool,Park",Yes,Unfurnished,North,Self Funded,Available,
SRP100930,CUST100930,Srijan Prime,Apartment,3 BHK,Kolkata,Ballygunge,700091,22.698805,88.278507,1736,2,13,8251,14323736,7.66,13226538,9/10/2022,4/21/2023,35,55600,6,Government Employee,Instagram,Summer Sale,11,2,3,Yes,3336000,8.61,10,"Gym,Clubhouse",Yes,Unfurnished,South,Self Funded,Sold,43
SRP100931,CUST100931,Srijan Courtyard,Apartment,2 BHK,Kolkata,Garia,700019,22.574673,88.448746,762,24,31,3976,3029712,2.53,2953060,8/30/2022,12/2/2023,37,54300,2,Other,Property Portal,Referral Drive,6,7,1,Yes,2073896,9.85,20,"Gym,Clubhouse",Yes,Unfurnished,West,Mixed,Sold,75
SRP100932,CUST100932,Srijan Harmony,Apartment,3 BHK,Kolkata,Salt Lake,711101,22.581039,88.268819,1783,26,26,5744,10241552,0,10241552,8/13/2022,3/3/2024,33,79300,4,Business Owner,Walk-in,Festive Offer,5,1,2,Yes,4758000,8.3,25,"Gym,Pool,Clubhouse",No,Unfurnished,North,Mixed,Available,
SRP100933,CUST100933,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Sonarpur,700091,22.684189,88.417502,824,12,12,7590,6254160,2.01,6128451,1/4/2022,3/24/2024,34,69200,6,IT Professional,Referral,Festive Offer,8,0,1,Yes,4152000,7.84,30,Clubhouse,Yes,Unfurnished,North-East,Home Loan,Negotiation,
SRP100934,CUST100934,Srijan Residency,Apartment,3 BHK,Kolkata,Tollygunge,700064,22.56825,88.412476,1129,9,10,4519,5101951,4.08,4893791,10/30/2023,3/8/2026,38,53100,4,Self Employed,Broker,Referral Drive,12,0,2,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Unfurnished,North-East,Home Loan,Available,
SRP100935,CUST100935,Srijan Realty Heights,Plot,2 BHK,Kolkata,New Town,700064,22.713687,88.333376,1302,17,18,6027,7847154,0.06,7842446,9/22/2022,2/21/2023,28,91800,2,Business Owner,Google Ads,Festive Offer,4,2,1,Yes,5087599,9.02,25,Park,Yes,Unfurnished,North-East,Self Funded,Negotiation,
SRP100936,CUST100936,Srijan Enclave,Plot,4 BHK,Kolkata,New Town,711101,22.653747,88.484163,1034,22,22,8548,8838632,6.52,8262353,11/4/2022,11/8/2024,32,62700,4,Business Owner,Walk-in,Premium Launch,9,2,2,Yes,3762000,10.21,20,"Gym,Clubhouse",No,Semi-Furnished,South-East,Mixed,Available,
SRP100937,CUST100937,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Tollygunge,700124,22.520301,88.528608,1207,5,33,6571,7931197,10.56,7093663,10/21/2024,10/22/2026,45,47000,5,Other,Instagram,Referral Drive,4,6,0,No,0,0,0,"Pool,Park",Yes,Fully Furnished,North-East,Home Loan,Negotiation,
SRP100938,CUST100938,Srijan Realty Heights,Apartment,4 BHK,Kolkata,Tollygunge,700084,22.651933,88.304329,1447,1,20,5806,8401282,6.93,7819073,8/19/2025,11/20/2025,36,124900,6,Self Employed,Facebook,Premium Launch,7,3,2,Yes,6081814,8.63,15,Clubhouse,Yes,Semi-Furnished,East,Home Loan,Available,
SRP100939,CUST100939,Srijan Residency,Apartment,2 BHK,Kolkata,Howrah,700107,22.591631,88.51461,1649,21,30,3699,6099651,8.02,5610459,9/6/2022,8/11/2024,39,44900,5,Private Employee,Referral,Referral Drive,9,0,2,No,0,0,0,Clubhouse,Yes,Fully Furnished,South-East,Home Loan,Sold,67
SRP100940,CUST100940,Srijan Greenview,Apartment,2 BHK,Kolkata,Dum Dum,700019,22.689463,88.459807,1252,24,24,7679,9614108,10.12,8641160,4/18/2025,4/9/2027,45,47000,4,IT Professional,Walk-in,Monsoon Offer,11,4,6,Yes,2820000,10.58,20,"Gym,Pool,Clubhouse",Yes,Fully Furnished,East,Home Loan,Available,
SRP100941,CUST100941,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Dum Dum,700102,22.56397,88.513738,1280,13,13,7074,9054720,4.92,8609228,6/16/2023,1/1/2025,49,73600,3,Doctor,Website,Monsoon Offer,6,1,0,Yes,4416000,9.12,20,"Gym,Clubhouse",Yes,Semi-Furnished,North-East,Home Loan,Negotiation,
SRP100942,CUST100942,Srijan Prime,Penthouse,3 BHK,Kolkata,Barasat,711101,22.485572,88.399573,770,4,32,6466,4978820,4.26,4766722,9/26/2025,3/14/2026,29,90600,5,Teacher,Website,Summer Sale,16,3,0,No,0,0,0,"Gym,Clubhouse",Yes,Fully Furnished,West,Self Funded,Sold,76
SRP100943,CUST100943,Srijan Prime,Apartment,2 BHK,Kolkata,EM Bypass,711101,22.538555,88.542428,894,12,34,7728,6908832,7.3,6404487,8/2/2023,12/10/2024,38,34100,5,Business Owner,Google Ads,Premium Launch,10,3,2,Yes,2046000,8.26,25,Gym,No,Semi-Furnished,North-East,Self Funded,Sold,7
SRP100944,CUST100944,Srijan Courtyard,Villa,2 BHK,Kolkata,Howrah,700091,22.512713,88.260414,1137,18,18,7648,8695776,7.02,8085333,4/22/2024,9/4/2024,27,158800,1,Business Owner,Broker,Monsoon Offer,7,5,2,No,0,0,0,Clubhouse,Yes,Fully Furnished,South,Home Loan,Available,
SRP100945,CUST100945,Srijan Residency,Apartment,2 BHK,Kolkata,Rajarhat,711101,22.639973,88.527743,702,28,28,9314,6538428,6.12,6138276,12/16/2025,2/5/2028,40,50400,4,Business Owner,Property Portal,Premium Launch,7,4,2,No,0,0,0,Park,Yes,Unfurnished,North-East,Home Loan,Available,
SRP100946,CUST100946,Srijan Courtyard,Apartment,3 BHK,Kolkata,Behala,700084,22.578564,88.379628,1992,14,33,4402,8768784,0,8768784,10/22/2025,7/1/2027,22,138200,2,Private Employee,Facebook,Festive Offer,1,5,1,Yes,6687680,8.61,20,"Gym,Clubhouse",No,Unfurnished,West,Home Loan,Available,
SRP100947,CUST100947,Srijan Harmony,Apartment,4 BHK,Kolkata,Tollygunge,700019,22.65961,88.4218,1726,14,29,5901,10185126,6.24,9549574,12/5/2023,8/16/2024,41,40600,3,Government Employee,Property Portal,Summer Sale,10,1,0,Yes,2436000,7.73,20,Clubhouse,Yes,Unfurnished,West,Home Loan,Sold,47
SRP100948,CUST100948,Srijan Harmony,Apartment,4 BHK,Kolkata,Salt Lake,700124,22.45939,88.266101,797,10,22,4962,3954714,4.03,3795339,3/20/2022,3/10/2023,24,38800,2,Teacher,Property Portal,New Year Campaign,7,3,2,Yes,2328000,8.07,15,Clubhouse,Yes,Unfurnished,South,Home Loan,Negotiation,
SRP100949,CUST100949,Srijan Courtyard,Plot,3 BHK,Kolkata,Rajarhat,700033,22.453274,88.43552,1464,16,17,5011,7336104,1.28,7242202,11/26/2024,9/13/2025,40,159000,3,Doctor,Broker,Summer Sale,14,4,0,Yes,4595906,7.66,25,"Gym,Pool,Clubhouse",Yes,Fully Furnished,South-East,Home Loan,Available,
SRP100950,CUST100950,Srijan Residency,Plot,3 BHK,Kolkata,Tollygunge,700124,22.688173,88.5412,1599,30,30,7693,12301107,5.57,11615935,3/25/2022,7/28/2023,42,85300,3,Self Employed,Walk-in,Festive Offer,9,3,1,No,0,0,0,Swimming Pool,No,Semi-Furnished,East,Mixed,Sold,98
SRP100951,CUST100951,Srijan Courtyard,Penthouse,4 BHK,Kolkata,Rajarhat,700124,22.596481,88.429378,2120,9,18,7320,15518400,7.66,14329691,12/10/2023,5/3/2024,44,92300,5,Private Employee,Website,Summer Sale,12,2,2,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,West,Home Loan,Negotiation,
SRP100952,CUST100952,Srijan Prime,Apartment,3 BHK,Kolkata,Behala,700019,22.708021,88.430081,895,18,29,6735,6027825,5.73,5682431,11/9/2025,1/26/2028,47,66900,3,Doctor,Walk-in,Referral Drive,6,2,0,Yes,4014000,8.9,20,Gym,Yes,Semi-Furnished,South-East,Home Loan,Sold,96
SRP100953,CUST100953,Srijan Meadows,Apartment,3 BHK,Kolkata,Salt Lake,700102,22.574365,88.364476,1768,12,12,8380,14815840,5.39,14017266,4/22/2023,5/14/2024,31,76700,2,Teacher,Facebook,Digital Awareness,12,1,1,Yes,4602000,7.76,20,Basic,Yes,Semi-Furnished,North-East,Home Loan,Negotiation,
SRP100954,CUST100954,Srijan Gardenia,Apartment,4 BHK,Kolkata,Salt Lake,700052,22.504206,88.371202,927,22,29,6487,6013449,5.79,5665270,5/9/2025,8/27/2025,34,80700,2,Doctor,Instagram,Digital Awareness,9,2,2,No,0,0,0,Gym,Yes,Fully Furnished,West,Self Funded,Negotiation,
SRP100955,CUST100955,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Salt Lake,700091,22.564268,88.404266,518,7,20,4188,2169384,3.38,2096059,5/25/2023,1/9/2024,35,62200,4,Business Owner,Website,Digital Awareness,8,3,1,Yes,1037817,9.56,15,"Pool,Park",Yes,Fully Furnished,North,Mixed,Available,
SRP100956,CUST100956,Srijan Gardenia,Apartment,3 BHK,Kolkata,Ballygunge,700033,22.464413,88.26437,1723,18,18,5979,10301817,0.58,10242066,3/18/2022,11/26/2022,37,71000,2,Teacher,Instagram,Premium Launch,7,4,2,Yes,4260000,7.2,15,"Gym,Pool,Clubhouse",No,Semi-Furnished,North-East,Home Loan,Available,
SRP100957,CUST100957,Srijan Residency,Apartment,3 BHK,Kolkata,Salt Lake,700064,22.513131,88.4663,757,3,11,6199,4692643,6.15,4404045,4/20/2024,12/26/2024,33,77400,4,Teacher,Facebook,Premium Launch,8,3,2,Yes,2533424,8.38,25,"Pool,Park",No,Semi-Furnished,North-East,Mixed,Sold,33
SRP100958,CUST100958,Srijan Gardenia,Apartment,5 BHK,Kolkata,Sonarpur,700102,22.686931,88.280313,955,10,19,8607,8219685,0,8219685,9/20/2023,8/17/2024,35,71900,5,Other,Google Ads,Premium Launch,9,5,1,Yes,4314000,8.13,20,"Gym,Pool",No,Fully Furnished,South-East,Self Funded,Negotiation,
SRP100959,CUST100959,Srijan Harmony,Apartment,3 BHK,Kolkata,Sonarpur,700102,22.668124,88.309166,1206,7,10,5727,6906762,7.65,6378395,3/3/2024,9/8/2025,30,45700,4,Teacher,Referral,New Year Campaign,3,1,1,No,0,0,0,"Gym,Pool",Yes,Semi-Furnished,East,Mixed,Sold,41
SRP100960,CUST100960,Srijan Enclave,Apartment,3 BHK,Kolkata,Barasat,700019,22.682516,88.3331,1736,27,27,5105,8862280,8.51,8108100,11/20/2022,6/22/2024,48,72000,1,Other,Property Portal,Premium Launch,5,2,0,No,0,0,0,Gym,Yes,Fully Furnished,South-East,Home Loan,Sold,114
SRP100961,CUST100961,Srijan Realty Heights,Villa,3 BHK,Kolkata,Ballygunge,700084,22.716969,88.465848,1299,5,13,10147,13180953,9.67,11906355,4/1/2022,2/23/2024,23,115800,3,Teacher,Email Campaign,Festive Offer,9,3,1,Yes,6948000,8.09,15,Gym,No,Semi-Furnished,North-East,Mixed,Negotiation,
SRP100962,CUST100962,Srijan Urban Vista,Villa,3 BHK,Kolkata,Barasat,700064,22.679967,88.264331,1106,21,30,4890,5408340,6.91,5034624,4/21/2025,6/21/2027,37,49100,3,IT Professional,Instagram,Digital Awareness,7,4,2,Yes,2946000,8.66,20,Gym,Yes,Fully Furnished,North,Home Loan,Sold,33
SRP100963,CUST100963,Srijan Residency,Apartment,3 BHK,Kolkata,Salt Lake,700091,22.53521,88.393581,1603,20,20,4954,7941262,1.54,7818967,6/24/2023,2/2/2024,29,89000,5,Government Employee,Property Portal,Festive Offer,9,2,0,Yes,5237469,9.33,30,"Gym,Clubhouse",Yes,Unfurnished,West,Mixed,Negotiation,
SRP100964,CUST100964,Srijan Realty Heights,Apartment,2 BHK,Kolkata,New Town,700033,22.470398,88.282431,693,9,27,5811,4027023,3.68,3878829,3/8/2022,8/1/2022,42,81500,2,Self Employed,Website,Summer Sale,7,2,1,No,0,0,0,Basic,Yes,Unfurnished,South,Home Loan,Sold,49
SRP100965,CUST100965,Srijan Gardenia,Apartment,3 BHK,Kolkata,Tollygunge,700084,22.707168,88.263379,1775,5,12,7413,13158075,1.5,12960704,2/24/2025,6/4/2026,46,45900,4,Other,Walk-in,Summer Sale,7,4,1,Yes,2754000,7.2,20,"Gym,Pool",No,Semi-Furnished,North-East,Home Loan,Sold,7
SRP100966,CUST100966,Srijan Harmony,Apartment,2 BHK,Kolkata,Behala,700107,22.644333,88.534151,511,3,7,6111,3122721,7.95,2874465,1/30/2022,7/10/2024,21,86700,4,Self Employed,Walk-in,Monsoon Offer,13,4,3,No,0,0,0,Basic,Yes,Fully Furnished,North,Home Loan,Available,
SRP100967,CUST100967,Srijan Greenview,Apartment,4 BHK,Kolkata,Behala,700064,22.465408,88.264017,1356,10,10,5465,7410540,2.16,7250472,11/18/2022,3/25/2025,30,45400,3,Government Employee,Instagram,New Year Campaign,7,3,1,Yes,2724000,7.2,30,Basic,No,Unfurnished,East,Self Funded,Sold,72
SRP100968,CUST100968,Srijan Meadows,Apartment,2 BHK,Kolkata,New Town,700084,22.543854,88.480999,1403,24,24,9257,12987571,8.39,11897914,2/20/2025,6/30/2027,42,27700,5,Doctor,Property Portal,Festive Offer,2,2,2,Yes,1662000,8.21,15,Basic,No,Unfurnished,North,Home Loan,Negotiation,
SRP100969,CUST100969,Srijan Urban Vista,Apartment,3 BHK,Kolkata,Rajarhat,700064,22.567232,88.319301,1209,22,22,9150,11062350,4.93,10516976,7/11/2023,6/17/2025,26,42300,4,IT Professional,Website,Festive Offer,12,0,1,Yes,2538000,8.26,20,Clubhouse,Yes,Fully Furnished,East,Mixed,Sold,22
SRP100970,CUST100970,Srijan Meadows,Apartment,5 BHK,Kolkata,EM Bypass,700033,22.508904,88.542741,1808,13,32,5207,9414256,6.32,8819275,3/10/2025,12/13/2026,35,65800,6,Teacher,Email Campaign,New Year Campaign,8,2,1,Yes,3948000,7.69,15,Basic,Yes,Unfurnished,North,Mixed,Sold,53
SRP100971,CUST100971,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Barasat,700124,22.584471,88.429471,1892,1,15,6263,11849596,1.85,11630378,9/17/2022,11/27/2024,34,92400,3,Other,Google Ads,Monsoon Offer,5,2,2,Yes,5544000,7.97,25,Swimming Pool,No,Semi-Furnished,South,Mixed,Sold,39
SRP100972,CUST100972,Srijan Harmony,Apartment,3 BHK,Kolkata,Dum Dum,700064,22.656757,88.5041,1411,4,7,5383,7595413,7.53,7023478,11/20/2022,4/27/2024,46,55500,6,Teacher,Facebook,Summer Sale,9,2,3,Yes,3330000,7.2,20,Basic,No,Unfurnished,North,Home Loan,Sold,23
SRP100973,CUST100973,Srijan Harmony,Apartment,2 BHK,Kolkata,Rajarhat,700107,22.74668,88.293907,1149,6,21,5963,6851487,0,6851487,1/20/2025,6/9/2026,29,59000,1,Doctor,Broker,Referral Drive,6,0,0,Yes,3540000,10.84,30,"Gym,Pool",Yes,Fully Furnished,South,Mixed,Available,
SRP100974,CUST100974,Srijan Gardenia,Apartment,3 BHK,Kolkata,Sonarpur,700084,22.515786,88.546268,1733,23,23,5780,10016740,0.7,9946623,5/2/2022,7/7/2024,42,147100,5,Self Employed,Website,Digital Awareness,8,3,1,No,0,0,0,Basic,Yes,Unfurnished,South-East,Self Funded,Sold,104
SRP100975,CUST100975,Srijan Prime,Apartment,4 BHK,Kolkata,Garia,700064,22.56678,88.283499,771,21,21,7969,6144099,5.47,5808017,11/15/2025,9/27/2027,50,72700,1,Private Employee,Website,Monsoon Offer,7,0,2,Yes,4362000,7.7,10,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,East,Home Loan,Negotiation,
SRP100976,CUST100976,Srijan Gardenia,Villa,2 BHK,Kolkata,Tollygunge,700033,22.730446,88.470825,1176,4,26,7360,8655360,6.85,8062468,2/15/2023,7/23/2025,30,67800,3,Self Employed,Website,Referral Drive,6,4,1,Yes,4068000,9.64,20,Basic,No,Unfurnished,South-East,Home Loan,Available,
SRP100977,CUST100977,Srijan Prime,Apartment,3 BHK,Kolkata,Dum Dum,700019,22.554548,88.51695,1764,19,19,7388,13032432,2.14,12753538,9/15/2023,2/26/2024,31,37500,5,Other,Referral,Premium Launch,8,3,2,Yes,2250000,9.5,25,Park,No,Fully Furnished,North,Mixed,Sold,99
SRP100978,CUST100978,Srijan Prime,Penthouse,4 BHK,Kolkata,New Town,700102,22.668491,88.298772,1133,6,27,8544,9680352,6,9099531,11/28/2022,5/19/2024,26,95800,4,Private Employee,Email Campaign,New Year Campaign,8,3,1,Yes,4811092,8.71,15,"Gym,Pool",Yes,Fully Furnished,South,Self Funded,Negotiation,
SRP100979,CUST100979,Srijan Urban Vista,Apartment,1 BHK,Kolkata,Rajarhat,700102,22.61083,88.399617,597,25,25,6181,3690057,0,3690057,1/25/2025,3/23/2027,36,45600,2,Teacher,Email Campaign,Referral Drive,10,5,2,No,0,0,0,Swimming Pool,Yes,Semi-Furnished,North,Home Loan,Available,
SRP100980,CUST100980,Srijan Gardenia,Apartment,3 BHK,Kolkata,Howrah,700064,22.631563,88.547618,1203,8,17,6244,7511532,9.36,6808453,8/29/2023,4/26/2025,21,71600,2,Teacher,Facebook,New Year Campaign,4,2,0,Yes,4296000,8.51,25,"Gym,Pool,Clubhouse",No,Semi-Furnished,South-East,Mixed,Available,
SRP100981,CUST100981,Srijan Greenview,Apartment,1 BHK,Kolkata,EM Bypass,700019,22.452494,88.255031,848,30,30,6680,5664640,4.73,5396703,10/31/2022,9/8/2024,36,71300,4,Government Employee,Property Portal,Monsoon Offer,5,4,0,Yes,2484168,8.87,20,Swimming Pool,Yes,Fully Furnished,South,Mixed,Available,
SRP100982,CUST100982,Srijan Courtyard,Apartment,1 BHK,Kolkata,Sonarpur,700107,22.722797,88.28024,1847,23,23,9097,16802159,6.36,15733542,6/19/2022,2/27/2024,58,45900,4,Engineer,Property Portal,Premium Launch,8,3,2,Yes,2754000,9.61,20,Gym,Yes,Semi-Furnished,East,Mixed,Available,
